ID,text,label
2993762,i had the greatest night ever last night i met some of my family i didn t even realize i had my uncle is da bomb com haha,positive
818701,My kind of girl but i 'm really into my Rum a well,positive
2251818,i have to come back tomorrow so they can take out blood,negative
1638453,but maybe one episode of the x file can t hurt right i m awful,negative
780879,i looked out for you in TF2 i did n't spot you,negative
534415,well what i mean is i wish there were yoccos in phoenix they are only in Pa,negative
678308,haha thing is I loved his long hair now it all gone but i am getting used to it slowly lol,negative
856139,This time there 's a place for everything Oh well The drama keep thing exciting How are you and ? Ha ! ? What are you doing ?,positive
75881,Monday Protein shake shower get ready and another day to happily take care of people I have to balance my granola bar amp book idea,negative
2795418,thanks for coming to cork your support is amazing,positive
1364830,bathroom break during this wicked hard harry potter music,positive
1271667,tim peolple already talk to their computer o k swear at them,positive
2437809,how s iphone going i guarantee you ll b on it for hour i can t put my new toy down my blackberry that is x,positive
1113867,good morning twitterville i finally got ot sleep in aww it been a long while,positive
1290705,This is so not like any event you would expect Apple to put on I 'm not saying Apple would do it better necessarily just different,positive
90147,got ta agree on the cap rip off they 've done it to me,negative
1719682,every show that ha in the l a area i seem to miss one way or another i hate it,negative
2814641,a lil felt a lot better when my pay came ka ching,positive
2663860,yeah i m the same i have decided to sulk for a bit and then go back and try again maybe we should have been russian,positive
1017298,for your followfriday tip great laugh need to loved a lot but worth it,positive
1495104,I 'm editing it right now you will see shortly Are you in a relationship ?,positive
555680,is still not happy ! after tryna gain an early nihts sleep but still failin ! not a happy bunny,negative
499919,surprisingly i miss palmdale mayb not the city itself but the people in it,negative
2111722,meh why is it so hard to get moovida to work with a remote control,negative
2225944,yup more like pwned,negative
3045220,trying to figure out this gay little site tee hee,positive
2887859,heading off to lacuna networking after tidying up medium hub now it really look like medium company,positive
2651177,i l o v e icarly it such a mad show keep up the amazind wrk,positive
1733384,wtff is with all these random people adding me it getting annoying how i always have to frikken block them,negative
1489143,As long a you come home to me and do everything else with me Until the money situation would present itself,positive
1864477,internode suspended my internet so sure i paid it well paid it again through their gateway hope it come back on soon,negative
50447,I 'm dead,negative
1568923,waiting very impatiently for summer to go by so I can be at Mizzou ! ! in the meantime I 'm spending time by the pool and shopping,positive
3108910,when one start out one might a well rely on the auto focus and focus one s attention on all other thing for making a pic,positive
920819,Nothing but an application of support bandage so far but is lovely and sunny,positive
3097644,oh yeah forgot about him i m really not familiar with their music though you ll have to school me,positive
2045648,totally buddy that match made monday morning blue worse t,negative
1849503,i called jazz and told her about our gg issue you better be on my side dude,negative
506819,so i tried to go to bed but everytime i shut my eye they wonder around in my head man this suck i have to be to work in like 6 hour,negative
2217639,crimewatch want volunteer to do an s reconstruction in bath nightclub i am sadly too old,negative
2456936,i feel today is going to be a lazy sunday,positive
429666,I do But i have not been to the Libary since I got it done prob tomorow though !,negative
2424376,hi whichever recipe you choose i hope you enjoy it let me know how it work out,positive
443155,I bet I 'm just gon na hear about BFD for the next week No fair,negative
569380,Has to work again today !,negative
1099053,butting in here they look good,positive
2357805,is sick of being in work on nice day,negative
601799,that sucks dude wa looking forward to it !,negative
1659919,is getting sick again bring on the man voice,negative
2090918,stuck in traffic going down to beirut but almost reaching my destination,negative
101600,doe n't think re piercing her tongue wa the smartest thing to do Ouchh,negative
1945814,i miss it s been way too long since i last saw her,negative
688294,what is going on with the weather ? ? ? No short today,negative
2948768,hey yeah you do look sexy but i like you more when you smile anyway just wanted to ask you have you ever run out from school,positive
2250719,begged the apple store people to let me in today new iphone bull psh and got a real expensive new plug for my computer,negative
2612620,yeah it would have been good for krispykreme but it just would have made people jealous,positive
2994177,in the car on my way c aunt amp uncle and get my hair cut,positive
2437882,oohh ok i work for lww but in the uk i know someone who d be very interested to see your site in the you,positive
2788935,yay tshirt hell i thought they were gone forever,positive
3491,not bad transitioning being visited by many globe wandering gypsy queer at the moment but you are missing,negative
3076231,i m not ready to give up the hyphen in quot e mail quot so i guess that mean i m contradicting myself will drop it someday i m sure,positive
2298184,my hair smell like the ocean and beer,negative
918826,Nice to see you tweeting ! It 's Sunday 10th May and we are celebrating Mother 's Day here today So be nice to yer Mom,positive
2056801,so ill with hayfever i wish i could go home now,negative
2441443,watched the race on tv and thought of you and dallas hope it wa a fun a it looked,positive
1281117,Cool ! Can I have a part my great grandfather wa Jewish and I could do with some breakfast,positive
1194566,I used 2 want to be a fashion designer actually I still would n't mind doin so,positive
2409763,al it is only am est how can it be quot shortly quot is she giving the keynote address at am or am,positive
1480590,I will be at tomorrow 's game too !,positive
2485579,bet that hurt you re lucky it didn t smash,positive
1092782,up to you I 'm happy to fiddle with wording though not precious about you making change Just wanted to check in,positive
1753493,more craft project to go amber s senior walk and picnic tomorrow have to be up at,negative
2120842,of course your tomorrow is our today and we re still waiting,negative
1785783,only more day of sunbathing going to get dressed to go to the swimming pool now,negative
448111,is okay summer 's finally here so everybody but Lauren 's gon na be migrating out of town at random interval oh well,negative
574477,i actually love you ahhaahh zac wa like it over,negative
2361913,lmfao i m going to miss all the laugh at his expense,negative
2531531,hope you had a safe trip back sorry we couldn t kick it be down there for memorial day,positive
1036613,Baby Kaitlyn is so verry tired ! And she get to go to her first baseball game tomorrow hooray !,positive
2254767,i wa thinking about where to go uhh nowhere else just home makemehappy,negative
2941744,beggar playing is it funny,positive
743230,I will take photo and post it up on DA to make fun of you further,negative
641419,and yes I 'm still up,negative
1111478,I hoped there is a better way to handle this a I am now over 300 follower but thanks for the tip with the tab sent,positive
1902233,dog just woke me up went pee outside feeling down,negative
1655032,is in a fucked up situation and is hoping for courage to come out strong,negative
2878758,she keep me in the loop when the new new arrives,positive
1957274,i m so serious i almost cried it s such a disgusting thought lol,negative
2582271,thanks and for the mention,positive
1974870,is going to take the sat eh,negative
481056,The fry were definitely But the regular Dr Pepper instead of Diet wa not,negative
1169383,You have n't seen HSM before ? Whoah You are the only one I knew with that case,positive
466878,i have some problem because of boy,negative
605534,wonderful time in Vegas Great shopping and Ceasars wa wonderful Did not have time to spa Bette Midler wa awesome !,negative
979400,I am going to be at your graduation ! I will look for you at the reception !,positive
1025136,Twitter just reminds me of how much of a life I have I do n't have time to tweet every minute of every day ? ? ? That 's awesome ! I guess !,positive
3089294,packing for spain,positive
301480,Which suck ! Its so sad I feel helpless I ca n't even get a grant for summer The financial aid lady said Sorry I ca n't help you lol,negative
1460615,yesyesyes Rascal Flatts album out in the UK tomorrow my Monday just got that much better,positive
2641411,leaving in the morning,positive
1700205,i do not feel like doing anything let alone working,negative
1701309,my ear hurt mom s talkin about my future i need a gre book i cannot figure out how to pack i keep buyin stuff for my pen pal help me,negative
1254634,Any energy I had left ha finally been drained from my body it 's time for some good sleep ! Good night,positive
3053681,is nomming scrambled egg on toast and talking to rik good time xx,positive
2491742,just finished the last email she needed to send out for the evening and is now off to bed g night,positive
138039,Awesome Wish I wa going,negative
3038151,aww this is a great picture miley i see the sun wa shining unlike miami over here gt,positive
750451,is surprised at J amp K 8 divorce filing even though everyone saw it coming I wa hoping they were announcing counseling,negative
2732595,keil uvision installed succesfully hope it work today wa the first useful day of my vacation,positive
1759376,school is so pointless seriously though day of school left and all we do is watch movie and make powerpoints let me leavee,negative
2727519,hopefully everyone is at the authentic food portion of the party page cgft,positive
1304833,I 'm more up to date about my bf 's family then he is Glad to have his two older bros home safe from Iraq in 1 piece !,positive
1251735,I do n't wan na be just came on when I got in the car ! that 's got ta be a good sign !,positive
331518,Nah he died 3 week ago today And again NKOTB is a great distraction !,negative
2432950,good thanks you,positive
2557993,man i decide to look robyn up a couple of week ago when i wa looking for new music and you are right she s soo awesome,positive
2771196,is eating bavarian and playing card game with the fam and totally won you know with and c piece,positive
1948500,i don t have a picture of me in it i ordered a new one and i won t get it until next month,negative
476471,i apparently lost the ball from my lower left cbr i do n't want to take the ring out so I 'm putting tape on it so it doe n't slide out,negative
1511166,feel free to pas by in Paal for lunch,positive
769062,is going to Ikea to spend up big and take advantage of the last go at Kids Club,negative
1477218,cc513 i told alicia to come to younkin with me but she said no ! where are you studying tonight ? ill join you after the laker game,positive
2977065,first off you didn t even me right so that went to someone else and it is big deal get your own stuff thanks,positive
2698001,i know katt williams is pretty good too,positive
1784692,it is late and i m still sick to my tummy i know better than to eat dessert before dinner it is too sweet for me,negative
2723992,in half hour nascar race is bout to start brittney is about to call me what should i say i get nervous o o and thanks nanie,positive
990492,OMG Its all happening today ! good time I finnish college 24th of June My diary from then on is filling up fast ee ! exitment !,positive
1252311,I may be going slightly crazy soon,positive
1848974,hey what a great weekend weather wise we had in the northeast almost over,negative
2220015,feel like cr p today barking like a dog and now the hayfever is starting groan,negative
109881,Seminar in a stuffy room in Genoa while it bautiful and sunny outside,negative
538456,someone at anthrax ha given me swine flu no joke ok well maybe it just gemma flu but it still annoying,negative
1275042,Did I say too much ? I did n't mean to turn you on,positive
1349175,And yet I 'm still ready for summer !,positive
42822,krzykee18 amp I 'm sad I did n't get to watch it and my dvr wa n't hooked up I 'm coming to watch it tomorrow,negative
77012,Hmm it 's jat lag alright could not sleep tonight wondering how to keep awake at office that too scheduled to meet so many people,negative
2376192,no just didn t know if you thought putting stuff on your cat wa phobe instead of phile glad kitty like the dome,positive
2101367,same old stuff for me wish the weekend were here,negative
172842,Nofair ! My BK only had Uhura and Nero left,negative
1746604,phone turned on but isn t getting service and isn t responding i hope i can at least save my contact no phone for me,negative
2237945,is awake but doesn t want to be awake at this early why can t i simply sleep,negative
2539873,hi i ve had good sale on etsy just this month ha gone pearshaped twitter s fun look on the right to get personal message,positive
1347123,geez you just missed it Are you still going to LA ?,positive
147050,Yeah I 'm okies How 's you ? What turned up today ? Phone wo n't let me view pic,negative
1327262,yeah because they are almost everytime the coolest feature,positive
1532388,my only advice is to just do the best you can the good stuff always come out on top,positive
521342,Our BT Internet connection is being incredibly slow at the moment Some site wo n't even load Downloading diagnostic tool at 1kB sec,negative
1601994,ready for sleep but having trouble sleeping,negative
1450881,Great day,positive
3100539,man scavenger hunt are amazing and i adore them a i do pirate,positive
1945212,work but still have laundry to do,negative
2941132,happy to be in my own bed and not the smelly hospital xx,positive
3103916,yeah i know how it is just getting the thing to work and look the way you want is a miracle by itself you done good,positive
2776409,ask him if he s picking up female product for his wife on his way home his blog is hilarious,positive
2387557,sorry i have not been on twitter lately thing have been really busy taking care of my family lol well must go make dinner,positive
1956262,who went to see diane birch i really wanted to go but i couldn t music good,negative
1058104,I 'm going too ! ! I am beyond excited ! ! I will see you there !,positive
270071,My Internet ha been slow for day now ! ! !,negative
2815203,called my cousin faizar and prielyn,positive
666563,well I do n't do that,negative
1052493,Studying for Sec Scheduled it for Tuesday,positive
1494216,so he asked me out but I JUST made plan boo next time I ca n't wait till after graduation !,positive
1296242,thanks sweetie i have missed some of you all too,positive
1367579,Well that 's good,positive
2766299,heh i don t mean to moan in fact i feel very blessed if a bad pr pitch is worst part of a day i am doing very well eh,positive
665334,is really tired and getting sick I wan na go back to bed ! ! ! ! ! ! ! ! !,negative
2364728,i wouldn t know no one shared their s,negative
491938,aww really ? soz hun still have n't heard anything probably did n't get it either applied after you,negative
1194142,sorry i 'm in bed already I do n't sleep in clothes And i 'm ca n't really take picture of invisi knickers,positive
1357573,Yay ! ! it 's Friday ! MizSmith ha a new post Check it out at Enjoy your weekend !,positive
1217785,We all have to bear the downside to out super powers,positive
752373,yeah I 'm waiting to hear on a friend,negative
869380,LOL I think you should lol Damn I hate been sick I wa supposed to study CSS today instead I 'm cuffing my as off s,positive
953952,hello and i see you are still awake,positive
995891,No I did n't It wa like a documentry but lacked the honesty amp punch there wa room for a few more Gripping ? yes,positive
1830250,after church i can t wait to plant all the flower i bought yesterday first though i must cut the lawn ww pt,negative
1564602,I feel like I woke up from a terrible nightmare in which I wa somehow not following you ! Glad that wa just a dream,positive
167352,I Am so very sad that i am at work today and cannot win ticket,negative
2035880,very very unhappy about bnp vote and prediction we re having a bad night but some hope in london,negative
2679691,eating at red robin then going to the dynamo game with my daddio,positive
509694,They have those dumb convex bench like the one at the Standard at the airport too They are really hard to sit on,negative
169401,Swolen a shitt boo hoo,negative
2990523,are you going to vote to i mean you can vote i can t,positive
2665008,oh i think so i mean she is a good singer but i serisouly have heard better lol,positive
2759425,i always knew when you blew that there wa sweet music going on,positive
2641767,he is definitely going to be one of those auh mazing guy lt my big bro amp doom d s s you will be missed good luck we hope you soar,positive
1050427,Kasey is drawing me a picture,positive
1278983,I Have been to a supernatural con and it wa awesome also I Am a freelance game designer now how is you ?,positive
2098721,welcome the first one got all screwed up,negative
2248147,getting a blow wave at the hair salon missing kaela she s the only one who love my hair,negative
2289277,i should probably start packing since i m gon na be gone all day tomorrow and i won t have any time to do it monday morning before,negative
1023735,and in keeping with my Alice themed morning here 's another one it 's a good morning,positive
933796,lol how good is it ! ! ! ! it just make me smile,positive
1786480,work time now too warm for this will probably spend most of the day thinking about work,negative
1202484,I do n't know Y I allow you to drag me into these tweet yes I do we share the same sense of humor,positive
2438350,tequila i prevented lol you had to experience it by yourself a about me it wa my st and last time tasting once wa enough,positive
787956,So tired my eye are blurry but just ca n't sleep !,negative
2236668,omg public restroom creep me out they are so nasty eww but i really have to pee pray for me,negative
1766534,another friend knocked up pretty soon everyone will have kid goodbye carefree youth,negative
1359935,It 's lovely top down weather ! I thought of you on my way to the gym corvette drove past me with top down,positive
2614678,i want school to be over already going to the movie with amp later to see some cherub,positive
1472418,Well we have to unpack more today and eat those donut from yesterday,positive
2345226,sleep never seems to come until that moment just before the alarm go off maybe i ll set my alarm for min from now dumb,negative
1427254,just finished up my first mascotting gig i would say it wa a success !,positive
1760493,finally it s friday thing are going to be so different starting next week my house will be empty,negative
648666,want to just lie down,negative
151671,so did NOT move today Hoping to close Thursday 3,negative
2139493,so soon friday partaay shame about alice not being able to come,negative
2560740,just created the account and logged in for the st time joining the hype,positive
2798881,the best part is that there is one just minute away from home,positive
564279,do they sell dog sweater toupee ? Perhaps they have one for the big E ? Max think that he did it to jump higher than him,negative
324222,thought go out to the family of flight AF477 let 's hope it wa n't a terror attack,negative
1659150,i whish my uncle and my aunt would come to nordhorn to celebrate with you they live so far away,negative
2607967,oh my god tattoo officially kill to get done but it done and it look all pretty,positive
1282259,yes ! of course i wa planning on doing that anyway,positive
351735,passed my piano exam by the skin of my teeth and is not looking forward to english language on the morrow,negative
1660622,want to be at bamboozled but what am i doing sitting at home grounded and cleaning mi room yay,negative
228258,Late night at the 24 hour Walmart wearing an obnoxious amount of pink Getting munchies My head feel like it 's bleeding on the inside,negative
1466718,Awesome ! That 's like having two monitor ! I could do this then Monitor MacBook Laptop,positive
713185,why do n't you reply me ? i 'm dying my mom is so angry because i have to take a shower but i 'm trying to make you say hi to me,negative
1009763,Just joined Twitter just like a million people who have done already !,positive
1269411,Geico called they want their bitch back,positive
2972320,remember when titanic wa at da theater every wa soo obessed wit leo he soo hott xoxo,positive
2893288,today s fortune a friend is one who know you and love you just the same,positive
2382318,finally ha her phone back and is currently at work,positive
2830597,you could teach a thing or two to about packing where are the new dig,positive
2171842,amp i am sorry baby were gon na figure this shit out,negative
1925620,online shoe shopping feel almost a good a the real thing only downfall can t try them on boohoo but oh well,negative
2813585,leaving anaheim this weekend wa very amazing i couldn t have asked for a better th birthday ready to do it again all in like week lt,positive
652507,Just got done w donut w dad I am sick and Elijah wa freaking out when I had to leave Now my heart is broken on top of the flu,negative
1708074,i don t think so i just added it like the others,negative
335297,Work today had better get ready,negative
2383041,more win and i think we ll be fine,positive
1033793,True ! They could 've forgotten I do n't think a lot of them had much experience with Asian cuisine,positive
2547651,my computer still will not let me quot personally reply quot on twitter but jt i think key west is fricken cooler than a whole can of cool bean,positive
2776165,npr talked about knunchuks for min today followed by the song everyone wa kunfu fighting great way to start monday,positive
660075,No I have teh sick in a bad way,negative
2127372,saw up today so super cute but then came home to bad news all around poor puppy gracie rip nate and duane i feel for ya dani,negative
3079966,hey to my new follower come over and introduce yourselves,positive
748402,feel better ! do n't cry the people that matter will stick by you !,negative
71201,is waiting to go home ! ! ! i hate work ! ! !,negative
189233,aw I feel bad it really sucked not having you guy around and it wa not much fun at all,negative
1976668,i feel really bad that you and tanya aren t my classmate though,negative
2260828,other weekend stuff kid activity art perform horse riding and dog walking seriously need to catch up on paperwork,negative
146162,Headed to the zoo ! The weather doe n't look great listenin to ingrid !,negative
2123451,just found out one of my cousin died today they don t know why yet,negative
2334491,damn it hot out,negative
2401069,a missed and a you later west ruislip,positive
721777,Cat 's right eye looked horrible when we got home this evening Will be going to vet eventually,negative
2129390,hope you guy have a blash morrow at da parade i will b watchin from my tv,negative
113685,Starvin took my girl 2 breakfast the original house of pancake yum if I can taste it,negative
1299803,Definitely better ! I have that same yarn and the color look pretty right on,positive
272114,God the bass on my S500s is n't awful it 's just awful ! Have my surround sound woofer on really low just to keep the bass up,negative
1220138,thanks tom and glad it all went well,positive
1398193,ha been chatting with someone over FB for the past 2 hour Thanks to FB dance,positive
2306960,oh no i hope she is not kicking you out on the street,negative
1579701,It wa really moving Rick wa genuinely moved ! Where did you stand we were right by the stage for DL,positive
2790641,eventhough i want slap james i still have a lil thang for zach conroy lol amp i ll be seein him in day hopefully lt,positive
1314835,Obviously it was not a woman truck driver or that comment would not be possible ! She would be trying to climb in the bus !,positive
617375,just attempted to sell something on ebay it wa the most frustrating thing ever and now i 'm in a bad mood,negative
2651370,you re awaake,positive
712208,I can no longer have slumber party at your house,negative
1409486,You 've never had coffee ? ! You poor deprived child !,positive
2091688,i did not ask to be born on my mom s birthday and i really wish she d stop guilt tripping me about it it getting worse the older i get,negative
995249,That look a lot like the reason I 'm afraid to even contemplate moving !,positive
2523942,very annoyed that i have caught an evil cold though and even more annoyed that people think i have swine flu i don t by the way,positive
2763491,terry white are you cool with that because it the first normal name i thought of aye,positive
2777944,sadly not it wa all very civilised dinner with scientist shift start pm today so time to recover coffee is brewing,positive
1762703,thinking of making a google wave wordpress plugin in the next month really want to test it,negative
465996,Just put one of my phone up for auction on eBay Tempted to sell too but unfortunately people frown on that kind of thing,negative
1994854,finally sunny sunday but need to work in the morning,negative
2515967,hey everyone follow my mum she ha twitter i know you want to follow her your dream are coming true,positive
2163343,about to get some dinner alora s out on her scooter without shoe i hope she does not stub her toe,negative
2326261,want to go homee,negative
586035,Just decided to take down my home machine to update to fedora 11 and switch from dead lcd to old crt Killed my 70 day uptime though,negative
2805775,not yet big day out have offered them a spot though i have a ticket to see them in california so if i can afford it i ll go,positive
827966,heh not me i need a minute or two to collect my thought before I speak tcot,positive
1855812,it sad to see terrorism is still alive in peru the only way out is fight poverty,negative
69882,litigation requires too much reading i did not sign up for this,negative
1294110,painting with laurenn,positive
584366,UP made me cry lot,negative
1773662,i m grounded til tomorrow sorry to anyone i made plan with it ll have to be tomorrow annoyed,negative
4395,sorry hear that ! Off to the dreaded dentist,negative
570300,yea actually the software unlock is on Friday 3 0 's sposed to come out I think 1pm Let me know how it is I ca n't get it til 7 !,negative
1739561,ha difficulty playing a dvd in window i mean it work out of te box i just wanted to chase dependancies around stupid window,negative
745722,Osian cinefan film fest to be held in october from this year ! ! long wait now,negative
252247,yeah it worked first time but now it not,negative
1421730,I am watching it again right now because I wa n't paying attention earlier on Glad the lunch with family went well,positive
2377302,you re quite welcome for the cooky great meeting you at imsb,positive
1615889,oo it electic touch right i want to see tv on the radio but it s not anounced in the page,negative
701119,I do n't have my phone I lost it last night and my mom 's not home so I cannot,negative
223279,I love you ! And missed you tonight It 's been a while week since we 've hung out ! Boo,negative
2344263,looking at college pic make me miss my college friend,negative
2730334,what to fix for lunch i want brunch food good thing i have a ton of egg fresh from the market,positive
2132961,this book is sad,negative
474630,I guess it wa cheating slightly to use a holiday photo,negative
2487261,i love it you had a smart grandmother,positive
709541,soo sick my throat hurt and i do not feel to well hopefully i get better by exam day,negative
1877296,is happiness really worth this,negative
2441121,somehow i don t think quick amp dirty will come through in your work,positive
300679,Wish I could go to japan this weekend got to workout with my mom today,negative
756321,They are getting a divorce,negative
2778243,tank you you two and of course i will,positive
962578,Thaanks ! ! I will have a listen to it later,positive
688587,The Ghostbusters dude in the Silverburn GAME ha the worst costume I 've ever seen He looked sad too,negative
2253973,the latest podcast isn t appearing yet,negative
2243418,i can t look at it it s on private,negative
2650605,i woke up at noon and i have not been to bed yet,positive
2143165,i m with you i woke up thinking it wa friday extreme disappointment when i realized it wa only wednesday,negative
1905465,last day of school but probably pulling an all nighter after graduation,negative
1499166,Sending them now a I tweet this ! Ca n't wait to see how this thing turn out ! I 'm VERY curious well I guess I will join in TokBox !,positive
2370694,we believe an email ha been sent to you,positive
210137,omg i just looked at my foot and they are a MESS do not wear shoe too small to go for a walk in the sun OUCH,negative
2225217,too sleepy to have dinner but if not hungry,negative
916457,I somehow miss you,positive
814248,just got home shopping !,positive
625589,i have to find a new roomie AGAIN ! going pot luck for a third year in a row i suck,negative
2168020,thanks and omg that is soo weird taht you bring it up because i just thought about taht the other day miss it miss him,negative
2849889,lol i try very hard to stay true to my writing rule even if it mean shorter tweet,positive
670970,I Have got a chill shut up shop and i may get in trouble i just do not want to get anyone else sick,negative
1815139,my last tweet did not go through,negative
2366866,ugh just woke up sorry been bored stuck in my hotel and i can t get out withouit gettin lost let just say you have vids comin,negative
71812,Monday again It 's raining and it 's cold outside Where 's the sun ?,negative
2265268,i have the day off but i lost my voice yeaterday so i can t talk how worse could my day possibly get,negative
2129234,thank you i need it haven t went on an interview since,negative
424583,might actually do some domestic stuff today a the weather is v cold and windy,negative
1797778,it wa suposed to be sunny today i guess bak to lucky building nd floor if you know what i mean ha ga ha,negative
3029892,just finished the first ep of quot eden of the east quot very interesting i want to see more,positive
774474,Has my TiVo betrayed me ? Did the quot curving bullet quot and quot car vs rain quot Mythbusters episode air ? I do n't seem to have them recorded,negative
437339,My phone is almost dead and I need my phone charger,negative
1386458,Hi Mitchel ! Just wanted to say nice album you 've got there ! Keep up the good work !,positive
1473422,40 off ? I 'm kind of tempted to wire you money to buy me book from that store,positive
3013314,haha he a losseerr no jkjkjk i love him i commented him back,positive
428223,I went ALL IN and LOST in Texas Hold'them POKER That is soo uncool,negative
2716800,omg good luck to the cast of twilight you will win every award you were nominated for on the mtv movie award,positive
447583,Ironing is done Now I 'm just moping about being bored,negative
1390094,got mcflurries with sarah and yvette broke the speaker in my car have no motivation to get back to school work,positive
106276,Nope we are doing Adv at Bedok Library then going to National Lib to do MM,negative
1890926,wish reece would stop cry and just go to sleep,negative
2225538,yea but yea lol she seemed nice i froze up,negative
3102665,thank you we re all planning a night out in memory of him all going to wear stripey polo shirt because that s all he wore,positive
1834452,i have a feeling i will not be able to go to the show june,negative
1783867,i m like so damn bored but i m not feeling very well,negative
43278,ok ok you are probably right guess I will wait til sunday night to post it lol,negative
2162933,hiya wa just rescuing a bird from one of the cat might be too late he s pretty hurt,negative
2888361,followfriday because he ha said he will keep you informed over the summer re quot champ quot the lake champlain monster,positive
2485424,walking along the canal with the boy,positive
903162,having another only fool and horse marathon day,positive
1891309,this evening s weather is fantastic here in ok i really enjoy warmer weather now if i could just get off work,negative
98148,No iPhone headphone mean very boring walk to work !,negative
1800987,bored outta my mind at home,negative
2366801,i know i m not surprised i m not that big of a fan now that they are famous they were so much more interesting before,negative
2481889,good to know you had fun,positive
1750872,last day of high school forever but college is here,negative
2173262,one of james it guy told him that it ha a virus if you are unlucky to get it it can wipeout some account,negative
2960447,monday are gon na be something to look forward to this summer,positive
1091738,Good morning How are you today ? I 'm just happy I could get some sleep,positive
2809565,had a pretty chill day,positive
409793,I had the idea of a book Totally neglected the interwebz though Oh well,negative
62266,Its sunday,negative
1759205,this is horrible lauren cannot go out no more and arghh i really fancied going out tonight look like a day and night in grreeaatt,negative
259048,i hope he 's not sick,negative
616166,gutted i cannot manage little italy 's tonight but i fear i would see it again if i went feeling like shite right now,negative
1092388,well if I 'm going to be up at 2am I may a well check out poker after dark,positive
1948845,going to be ok,negative
524594,omg i miss you and dk why it increasing while i have to forget about you uhh,negative
1770112,this herniated disc suck i m stuck mostly on my back when i could be out riding,negative
168466,Depends on what they want for it I 've become poor again,negative
1613180,oh no did i miss it sniff,negative
1644436,trying to cure a hangover using apple and milk not working so far,negative
2468680,can you come with the guy to brazil we ll love if this happened,positive
1862485,evening is here cannot believe it time fly and i was not even having fun o wait is not that supposed to be a good thing confused,negative
3039803,ohh yes go mikerzz haha he didn t attack me he attacked you ha he is effin cute xd,positive
30667,I have a bad feeling something is wrong,negative
2620061,eddie kendricks is my fav though he always look so happy,positive
2205591,just wish i could be with you,negative
1214846,Damn ! I should n't have parked in a no parking zone even if it wa for 2 min I have to pay a fine now lesson learnt,positive
1345066,so advertise let me know when you have your first paying client 'Feel the fear and do it anyway ',positive
795961,I had the strangest amp scariest dream last night,negative
1617468,playing wow on a saturday night,negative
972941,Yum Ha ha What brand is it ?,positive
1827164,everyone decided to go grocery shopping today it raining and parking wa awful left macho car under the rain,negative
754218,it went pretty great actually it 's the post anesthetic that suucks right now I hope advil are enough,negative
220380,Pissed off that FRN106 is only worth 2 credit point now I ca n't do it next semester ! !,negative
1363730,is goin to hannah 's with my favs,positive
13878,i still cannot believe the van is gone so many great memory,negative
1315826,first patient is ready I can do it coffee anyone ?,positive
1688715,mark this day with sadness ang regret my first and only ipod is officially missing,negative
1427413,Or start laughing out loud when stood in a sport shop coz CC said something funny on the pod that you have on your ipod,positive
2327995,ugh jon and kate had to separate i am still depressed well i guess it could be kate plus kate look much happier though,negative
2684564,follow he might give you money go magic,positive
2050381,australia i want it to hurry up and come out,negative
1207132,spinach and shrimp omelette wa amazing i should start cooking more often,positive
506677,I 'm so sleepy I must go to bed I wa planning on my last night up Nothing go according to plan,negative
2755349,earlier i wa having a discussion of vegemite with some of your countryman what is your stance on vegemite,positive
1900962,is hating having to work indoors in this gorgeous weather,negative
1601611,why do i keep working for place that don t do the cycle work scheme disc at halfauds is good enough,negative
2503320,there wa no make up person but that s okay i wa already fully made up and wearing my best party dress,positive
2720003,or you can make a cd we can hear later,positive
2183891,damn i m hungry why doe it have to take so long time to make dinner,negative
2016760,morning how are you today i just wan na go back to bed,negative
1701282,i m jealous that you guy have coffee bean and seattle is supposed to be coffee capital if the world,negative
369086,Thinking that maybe it not really worth it Waiting for confirmation,negative
65212,Anyone want to feed me ? I 'm starving and lazy,negative
1679932,awake far too early for a sunday why can t i sleep in at weekend anymore,negative
1359339,Do you have a problem with Glenys Kinnock ?,positive
2236033,inaperfectworld you would be here,negative
2260312,just got back from rayleigh and reading bliss the weather is depressing,negative
453894,The climb drop loop all really fun the corkscrew not really fun stomach still decompressing,negative
2623739,l sorry thought you were,positive
2683714,loving jason mraz right now xd and coveted green you should check that band out they re amazing,positive
1181233,I have blogged about the very English afternoon I had yesterday !,positive
1098809,trying to smother my giggle at someone being ejected for playing quot Gilligan 's Island quot hehehehehe,positive
647470,no money for fastfood and everything in this household is fucken organic !,negative
2727171,wow the doughnut look great wish i lived close enough to help you taste test them,positive
2387053,thanks for the tweet on advertising me i made a new blog post too you re welcome to follow me too,positive
982913,Oh I 'm brilliant Everything 's going smoothly a of late and I 'm a happy guy nowdays So no complaint on this end,positive
2734011,ooh happy birthday hope you ve had an awesome one xx,positive
178485,waving you wan na come get Diablo he barked so much til he made himself sick,negative
207386,eww ! he messed up mi window medium player thanks alot,negative
2915575,morning you may leave them with me,positive
2074186,i have homework in the summer this suck amp i m tired summer s going by too fasstt,negative
1573533,is n't it an amazing thing ! Borders will mean nothing and the truth will get out,positive
1705686,the hardest thing to do is to say goodbye,negative
262145,I wish I could dance like Andy,negative
2399963,oh it sunday morning watching degrassi,positive
508739,My cold is getting worse,negative
2450035,and we love you hahaha pleease answer me about the mcfly s future are you anxious to come to brazil see you in porto alegre,positive
3079288,what a rainy evening i guess it s time for guitar hero wee,positive
