ID,text,label
2182647,oh dear that s really shitty,negative
125707,Going to bed. Work tmw then rehearsal. And im still super sick  DAMN IMMUNE SYSTEM! &gt;=-0,negative
1308517,"@mmitchelldaviss http://twitpic.com/6i5xs - Wow, that's complicated. Yet it's beautiful!",positive
2465004,aaaargh help it s a conspiracy lol how are you today lizzi,positive
1217394,"@ebassman We so wish we were there. K and I were just talking about how great rehearsals were, thank you",positive
2576605,i hear that tgif,positive
2905383,my forthcoming remix for the dirty politics duo is on my myspace now,positive
3069770,thought i should make a tweet,positive
522602,is off to her next job soon  can't wait for my bed tonight.,negative
2300163,got a leaky nose not fun,negative
625358,iÂ´m allergic to Poison Ivy,negative
1362823,@davidpetersonh Queue Wind Beneath My Wings... j/k,positive
622415,"On second thoughts, I'm too poor for anymore gigs",negative
1676106,darn those pens those caps were killin it all night,negative
1933498,stupid day,negative
2046779,sooo tirrrrred it hurts to keep my eyes open,negative
2710039,lol woman power eh u plan to do that roflmao wow u great warrior love your name,positive
2188923,skipped lunch because i had to finish my final paper almost done though,negative
2361826,finally doing the buisness ethics re certification playing catchup,negative
657697,Tweettweeet I missss our kathryn &lt;3,negative
2846757,thanks i m fine,positive
2967576,has teh nets without wires,positive
299970,I just paid $20 in tax on a $158 textbook. I am not a happy person!,negative
1816165,oh well perhaps they cavs will make it all the way to the top next season,negative
993451,"@stephenfry i'm sure none would be taken, don't worry",positive
466665,bored in work again!! my wee girly is ill  &amp; I want to be with her,negative
1058894,@brettullman ...I try to tell my kids that I love them everyday - love it when they tell me un-prompted,positive
1653897,phone s gone wont be updating nearly as much haha,negative
867139,"just went on a ride along, with new port police department. Id have to say it was very interesting.",positive
996367,Shared the complimentary shoofly pie from @visitPA with @fndr70. Delicious! Didn't know what I'd been missing,positive
3085052,checking in at the luxor,positive
1784266,its a perfect saturday morning the sun is shinning the birds are singing and i am catching up on admin,negative
2241477,i didn t know it was possible to get a sunburn this dumb looking,negative
1246648,23 points in 9 holes is not a bad #golf round,positive
2754147,my girlfriend is falling asleep on my arm,positive
637959,Up late with a sick little boy.,negative
386621,@gabbiwithaneye they're streaming the red carpet and shiz on the official website but i don't know about the ceremony proper.,negative
254724,"Waiting for my significant other to &quot;surprise&quot; me at work... Starting to think he was just giving out the advice, not following it",negative
43992,@hasanbagels ahhh due I wanna be over there with you guys,negative
2897625,nice pictures,positive
2001353,p s i need to stop being a hater srsly guys aha but all jokes aside i m serious karma is going to find me and rape me in my sleep,negative
2822668,spending the day at the ou s making connections conference where i will hopefully make some connections,positive
1385230,@jeremiaahhh ummmmm you just made my night/week,positive
2547777,by the way in that moive i sent you it was me the woman at the start i played core angel i d like jolie to do the role,positive
2230660,i am so sorry about ur parking ticket u didnt plan on sleeping here boo,negative
918608,Weetabix and Choco milk  Yum!,positive
202092,can't start making the song.,negative
1067574,"@dannygokey and if someones does see you on the plane drooling, don't worry, they will take a picture/video and post it online!",positive
1745111,no its the nail polish very sheer formula,negative
2087613,quite distraught our fsu s beloved most friendly humble pres t k wetherell resigned,negative
2376362,oh god work,positive
727754,@nyramohamad then thats a dreamy dream! HAHA. i miss you!,negative
313505,is off to work on late,negative
2505530,honestly you wouldn t bless them if you had them for an hour nice boobs by the way,positive
927803,@bakabeko http://twitpic.com/4yi3r - your hair was so amazing  awesome pic,positive
2689523,at sonic in the new baby prius with megan i am a happy camper,positive
2730574,hey tom whereabouts in uganda did you guys go im going there in july and was wondering gio couldnt remember so excited xx,positive
983147,@MarielHemingway @ricklondon told me to follow you. xox Lori,positive
1601228,just reminded me that krispykreme has landed in msia and has an ugly website,negative
640012,work  im gonna cry.....I WORK TOO MUCH!!!!,negative
1937820,i just woke up sleep over why,negative
153569,So much for exercising and dieting... My vacation is next week!!,negative
2122629,hates when there s nothin on tv,negative
2656556,another saturday night i have too much to do today,positive
2445664,i don t know what i did but if you have a look at the rss feed for my site it does the mp embed thing,positive
497152,@Get_confident I'm sorry. I have no clue.  I only know at all of this because of @littleradge. Um. Maybe talk to him.,negative
1803422,i want pop tarts but im too scared to go downstairs,negative
2482729,sunny sunday,positive
2680326,wif ronnnnnn trying really hard to watch the count of montecristo lolz lt then beach fire holla,positive
2335601,we really wanna see transformers but i don t know if we ll be able,negative
2462241,home from rehearsal which went really well got my new phone exchanged for one that will work right amp watching tv,positive
1125647,LOL #myspace #retard identification tip #16: you prefer reverse smileys  @ceetee I am reverse smiley fan ((-; (via @kpsofts) LOL,positive
2562636,good luck hope you raise heaps of,positive
2117838,be safe girlie i just had a bunch of bad weather hit my house in the last hours,negative
3022373,tweet tweet tweeeeet morning tweeps,positive
2170229,made this account because i ll setup a system to announce contests and winners via twitter as well won t be able to handle submissions,negative
2040332,so pathetic i just heard something funny on a podcast and i went to get up from my computer and tell sarah but she s not here,negative
1636818,awww boo boo what s good i haven t talked to you in a minute,negative
1952010,omg you met jimmy im gutted i didnt meet him when i seen him,negative
2425628,have fun darling kisses from santiago chile l,positive
1972980,please follow me no one follow me,negative
2506345,i m good just resting a lot lola brought me a smoothie yesterday so that helped,positive
2905663,hope your week has been wonderful thank you for the ff recommendation looking forward to catching up soon,positive
55214,No one would care...,negative
2787243,yes i so agree he is definitely not who i was picturing in my head while reading that book,positive
921334,@carosparrow i'll watch it,positive
2528049,heard a great word day and now she partakes in sum nourishment,positive
2021424,about to go to work all day,negative
2898968,going to see land of the lost with the fam lt so happy it s the weekend lovin the summer life,positive
927071,@thetricktolife goodnight,positive
947884,I fell asleep on the couch anddd I miss my butt,positive
1434830,"I feel great that my eyes are not feeling heavy anymore. But still, I have to go on a check-up tomorrow, just to make sure",positive
462964,I still have no clue how to chk d username who unfollowed me recently,negative
203495,http://twitpic.com/69h3e - How much Revision I have left  x,negative
1024466,@mohalen haven't been.  I'll need to put it on my to-do list!,positive
1324018,@PalmerMarchese Thank you,positive
903199,Done! Finally.. Yay.. Now I can relax for.. Well one day ;D haha..,positive
998653,@keepingfeet Ha! True! Actually I only really work my tail off on 1 good entry a week,positive
27420,@rossautomatica ive not even got r thursday to look forward to this week  x,negative
1508591,"Dear @DearRobot, if I @ you will you explode?    Okie dokie Good night...",positive
1008209,hello  im very bored and twitter is allowed in my school so i will use it for the time being  xx,positive
1855607,i had one for like seconds b returning it,negative
2191902,going out to get my grauation shoes then back here to get ready im gonna miss everyone lt,negative
501450,"eating juicy delicious strawberries = good. drinking throat coat tea, gross. The Honey Bear can only do so much...",negative
24211,my dog ran away  been up since 5 30 looking for him....,negative
2910520,i wasn t expecting to dig this much as i do it s surprisingly awesome,positive
2084973,you re welcome sorry you re going thru so much i know it is painful my sister went through it,negative
152723,i need comfort..,negative
639182,"gonna watch a lil TV then call it a nite..no school tomorrow, what a bummer",negative
377925,Grrrr shot down yet again,negative
343455,"WTF, don't sit next to me and start coughing  so, wish I had the nerve to say this out loud right now, already had my near swine flu scare",negative
1782047,time for bed getting ready for a long day at work tomorrow,negative
807701,"@HeyChinaski I have but I read it again, good times",positive
2095402,we re goin to take ncae t_t too much review and too much pressure,negative
1006094,@phernacki Glad to see it! Thanks for the compliments. Still a long way to go - and some exciting developments in the offing. Stay tuned,positive
657973,just woke up house cleaner is here...work tomorrow,negative
1960753,josh farro sort of look a like on the right,negative
244846,Sitting in the hammock. Studying.,negative
2953397,we are the middle of the world now we global,positive
815335,Gute Nacht tweeters! i'ma hear from yall later,positive
174948,"Im worried, not in a happy place right now   Deadline for important discussion 1st June :/",negative
839020,BBQ today with everyone  yay,positive
3068591,woahhhhhh your figure wow i ll swap haa,positive
1818492,watching harold and kumar clearly not as good as the first,negative
1719801,not the best times of my life,negative
2475581,is also wishing these two lovely mothers amp a very special mother s day enjoy,positive
1159954,"So, chillen in the park today @anni_does ? I thought we wanted to make our history paper",positive
538198,"i hope you get better, and get outta surgery alright. you've been in there to long  and you, please get better, im really worried about u",negative
2861152,i see you having a far more productive day than me,positive
2270300,guilty pleasure young and the restless on dvr,negative
1423221,"@liljjdagreat alright, I like ur new pic, it's cute",positive
1841311,thoroughly fed up this evening really f e d u p wish stress would vanish from my life if only,negative
2546195,welcome to twitter and thank you for following my twitter stream,positive
2367931,woke up,positive
2816780,just searched for it and you are right it is very adorable indeed and yay for french at tafe but omg for subs next sem,positive
3035069,see you tomorrow sweet dreams hugs,positive
435922,I just hit my foot on the door  Owww!!,negative
3021896,i shall have glasses ready next week or so eeee they re pretty,positive
1343682,@steveadler76 So did ya survive Sea World?,positive
2074541,i wish no money plus i m going to vegas in october with and so i need to save up,negative
2382055,goooooooooood morning i m going to get my butt up and take the dogs for a walk to the park its beautiful outside rise amp shine,positive
1956355,you die tragically in thailand and you get something like this from a friend on facebook what sad pathetic creatures we are,negative
880610,@reeiah07 ako din clasm8. dvd marathon. all day and all night long.,positive
1640234,xxxxxxxx,negative
1072856,Get your license so you can come visit meee!!,positive
2397287,rugby tomorrow so excited,positive
2000673,in n out needs to deliver it s one of those days that requires a double double and i can t get one,negative
24788,I'm supposed to be getting warmed up to play football and securing my place in the final at Wembley but it's cancelled and i'm gutted,negative
1766615,someone just bought the domain i planned on buying yesterday damn,negative
317197,She even got to act and salam suhailla salam and got a kiss from Mastura Ahmad !,negative
2946581,you sent me a shoutout before fwd mitchelmusso u got it,positive
2419222,quot the stars must be aligned it s a sign quot,positive
393197,Hanging out with my cousin in my room. She has a macbook  So envy her.,negative
1699054,i m only fooling myself,negative
187469,@LostJello ok magic have won this series but refs will be 6th man from here on out,negative
1579375,"I have calluses, sunburnt arms and face, bruises from my bike pedal, and a broken pinky. So ready to hit the hay!",positive
1769619,was eating a manderin but it s all gone now,negative
1673525,ugh tired this train is od packed days n im out,negative
2946074,i m very honored to be lectoring at the wedding of two friends but does it always have to be cor,positive
1192394,"@davidcharvet Hi i'll be in California this summer, coming from Belgium! when is your play?  on n'a plus de nvls de toi Ã  bruxelles...",positive
514548,"Now that wikipedia is the 'standard' are we all slightly less informed.  Good for arguing about minutia, less so for facts it seems.",negative
1693793,headache again and like the last one it just keeps getting worse,negative
522683,Enchanted Village for sale http://bit.ly/vNtg4  So many childhood memories - does this make any other Beantown residents sad?,negative
1594909,@sirced howdy,positive
2966874,watching the red sox game that and are at yay red sox its against the dodgers,positive
2438237,how was the party last night,positive
2060864,sounds like you re having a rough time cheer up hun so many people love you lt,negative
863792,Seriously jst woke up and really had to go to the bathroom.. I hate when I wake up in the mid. of the night. Yawnnn.. back to bed! Night,positive
2288102,sum ppl r retartded retards who fall out way u ova nuffin,negative
804492,I have chorus today. That makes me happy,positive
346844,"Finally I am up b4 10am LOL, Morning Family!! Moment of silence for my neighbor who lost his Dog today. Never let you dog out your gate",negative
1542524,my little man just lost a tooth - guess the Tooth Fairy will visit tonight,positive
458460,i wish i had some magic spell to make earth greener....sadly i dont,negative
319820,@GemmaCartwright &quot;Not Found&quot;,negative
2703422,yeahh they really do really hope to do a show w you guys tho,positive
2944339,at lunch waiting for the menus hungry hahah,positive
2829044,have some redbull it will help a little,positive
1325264,"@sleepgsickness iatah you have to sleeep!! :b I'm going to revise soon, had to find something to eat first. thanks btw!",positive
2345545,lack of sleep lack of exercise,negative
2294833,did anyone buy the exclusive no doubt poster last night i didn t have enough money but want the artwork,negative
373871,I need fooooood.,negative
1572832,"Had a blessed lunch. Claypot rice - something tt I din managed to eat it yest! Amazing God - our provider, my lunch provider!",positive
2068075,agreed especially when it was the team i truly wanted to win i got peeps sending me videos claiming pens go more class,negative
672204,"woohoo, working again ! hello $$$$$$$$$$. i'm so tired, i need to stop staying up late, gah !!! wishing I had extensions",negative
386211,@rockinchick1985 Yeah its at 2:30  lol,negative
895859,@mrsnasirjones u rdy 2 masterbate hun?? cuz I am,positive
2071612,phone is being dumb,negative
1266503,@BeTtY_BoOp_ haha it's the blonde.,positive
749796,@lucynyappy  I failed math,negative
1050924,"http://twitpic.com/66qkw - Light Painting  to conseguindo, aï¿½!",positive
1850957,just got back from worlds of fun i am soo tired and sore,negative
1640090,summer is around the corner becuz i m in the gym am,negative
552243,Bored Lauren Went To Bed  And now My Hearts Broken Again.,negative
2399117,blushes w some embarrassment sharing his tumblr as u can see i m jst learning,positive
780267,is farked annoyed again. Not even Sawyer or SRK can help,negative
2580457,lily allen cardiff can i wait nope,positive
2680094,just woke up from a nap bout to go do some more errands,positive
357501,Hope my kyssja feels better! Wish I could be sick for her  http://myloc.me/2GS8,negative
2914591,getta practice with the big boys tomorrow super stoked,positive
1741717,chloe is thinkin she needs cheering up,negative
990542,@gregs ha ha... maybe just get a caffeine drip going... I'm not the same man without at least 8 hours sleep... the best of luck to you,positive
540502,sad  cuz i dont get to go to TX  just got done eating Fish Stix and French Fries! mmmm yummm,negative
1077651,WEEE GONNA SLEEP SOON. UGH?! SO EARLY BUT I HAFTO. PRETTY EXCITED CUZ WE GONA GO TO SIX FLAGS TOMORROW,positive
2707439,yer i ll definitely tune in sometime when my internet starts behaving lolz how waz ur weekend,positive
2413947,that s so amaizing much success to all wishing you the very best each day,positive
515931,lost the battle to @PeterBurrowes1 !  Alone in the office at the moment while the others prepare 4 another big ebay day tomo.,negative
1514676,Alright Helsinki! http://bit.ly/2lXjo3  @jakebelder How about that? Scandinavia did good!,positive
1436271,@omgxitsxmee But I got your creepy huge smile.,positive
240429,Having off on weekends ia completely useless 4 me  all my friends are working and I cant even go shopping :-/ Hoteltimes suck!!,negative
2956714,loved the hangover go watch it,positive
2751075,oh egg zactly i m sure you re over easy,positive
276371,@thiefo if only i could figure out how to get @ replies on my phone. all i can get are DMs,negative
2516862,think i ll wrap some things up at home then wander over to watch the bellters play cricket hope the weather holds,positive
683897,"woah, I feel crazy sick. grooossss...",negative
3113560,cheeks is awesome,positive
1695090,awake but don t want to get up,negative
878910,~everytime I pray &amp; meditate the wind blows  ....,positive
87187,why idol auditions on the day of sway sway filming,negative
2467714,good stuff i m great thanks x,positive
2650447,a lovely day for the couchsurfing meeting at the central park behind the city hall in ume  knytkalas,positive
833255,@ElenaBrowne  its not.. it'll be your birthday it'll be amazing  and it was alright  stayed in tha caravaaaaan xx,positive
259443,@tangowhisky definitely.,negative
465610,@Y2Amber That's good. So you went crazy without twitter?,negative
2897206,help i m being taken to dairy queen by coworkers,positive
929065,Thinking of putting a pair of high wasted skinny jeans on layby next week... need some more winter clothes,positive
2560420,where is your stopover ahh wells more hours is oz,positive
473465,@hcsfchick .... oh you poor thing,negative
1777115,yes i have ocarina of time which i still can t manage to beat but i don t have ssb for n i ll find it also cake lt,negative
346270,is back in newcastle today moving out her things,negative
2420934,is recording,positive
2341938,will do i m all behind on mah tweetin,negative
1663535,twitter is acting real quiet i m guessing its behaving badly for us all twitter dont u know ur my life line to the outside world,negative
1705041,yayy i finished reading my meniti kaca storybook for my exams whoop hoo so happie my next one is the sehijau warna daun storybook,negative
1085701,"i had so much fun this past week, thanks everyone",positive
2789050,watching a movie in bed whilst doing stretches atm will msg you it before fri,positive
2844669,happy to not be working anymore today enjoy what s left of the day as best i can,positive
1842315,trying to play my guitar what a disaster i am xx,negative
2328542,currently updating my list of productivity blogs any link suggestions welcome so many dead links now gtd,negative
766095,Omg long day @ work now 2 get on the train,negative
745263,Why can't my days off school be sunny?,negative
1116660,"The perfect day - was able to work in the sunshine, saw Chelsea lift the FA cup and  caught up with friends &amp; family, happy days",positive
2306182,mmhhhhh ow yes studying,negative
1678693,pm what the fuck im laying here and im like its pm not am quick tweet again,negative
2267958,really hate when i get behind on my google reader and miss the deadline for a giveaway,negative
2876027,wifey i followed you na cool,positive
2460875,the light peach roses smell like apricots amazing,positive
931963,"@Wo0t LOL she said u would be mortified, before magic mount. She called and they started talking",positive
645035,BORING. i dont got tweets anymore,negative
1058582,@paulabdulfan oh dont worry about it. thanks for tryin hun,positive
728697,Tomorrow is Father's Day and I can't spend it with my Daddy!  I miss him and hope he spends it well with my Mommy...,negative
2305760,ahhh i have to memorise all the central and south american capitals,negative
75065,Really wish I had a license for Linotype FontExplorer X. Seems like really awesome software,negative
1092661,@Alex_C_Hill just got our cloud black ps3 to demo with and you're totally right ff13 is so sweet,positive
145700,@domcannon aw babae you cant sleeeep,negative
224624,Thank god my dad is paying the fee but shit I hope it doesnt ruin my credit,negative
2297672,they do more flips but nick fell trampolines,negative
1774944,damn u still haven t been to sleep and just look them up i think it was royalty beats and city council,negative
927903,Happy Mommys day!! Got my madre sum really pretty orange flowers...yes im such a good daughter,positive
2566493,i ve recently joined my local library too it s tiny but gorgeous,positive
2142499,i have asore throat,negative
2532366,jobs starts the company as dictator they do well he leaves they do bad dictator comes back they do good,positive
1649936,the dutch royal family is doing well till now death people at our queensday a very sad day in dutch history,negative
727897,im so sad its 11:30 and i cant sleep because he still hasnt called...... i cant explain how upset i am   { Bella Notte },negative
2993909,heey i love your username but why are you named sas and noit sasa,positive
281173,Monday Morning back at work.    Had a great weekend tho.  Did some shopping and just hung out and barely any cleaning..hehe,negative
1344154,Watching The Unit,positive
1765217,melissa_leah my car wont start,negative
1444000,Lol lol I got a &quot;potty mouth alert&quot; for swearing wtf? What the FUCK FUCK FUCK?!!,positive
3097990,good night girls state,positive
49188,why isnt spongebob on,negative
1525141,Smiling . Delayed tweet saying tutor was lovely! Huge progress man! I cant think about it without a stupid lil smile coming on my face,positive
1416475,@hotforsomething um..might 'what' a salad hm?,positive
575056,@Samsam_says I wish I brought my book to work,negative
2921318,new phone tomorrow env baby,positive
2421739,this webcam is kinda crappy but on the otherhand it works,positive
2478146,in filipino if u say quot nakuh grabeh quot it s like sayin omg,positive
3112799,cant sleep so i m emailing radio djs mariah has a brand new single obsessed,positive
2325206,everyone spoiled j amp k for me but i already knew it ahh,negative
2769405,i agree with your status haha babysitting takes over your life aka you being an adult sucks haha mish u,positive
890236,"Yeah, Gewitter!",positive
3138222,"RT @bti_trading: $EGO $GTBIF $PMAH
Latest signals given by our algorithm on these stocks on our 1-hour charts.
Join the winning team BTI Ma…",positive
158144,i've been a twitter slacker as of late...,negative
924589,Fair Bean Coffee = top notch custormer service + they know my name,positive
9645,"Ok, I didn't make it to Coffea   Tomorrow, after work I'll be stopping in.",negative
658921,My tummy hutts again,negative
1346754,A little bit of Bom Chicka Wah Wah + Boom Boom Pow = Dolce ON TOP OF THE WOLRD!!!! HAPPY FRIDAY EVERYONE,positive
1795073,wait no i m not it s i want to figure out where the store is so i wouldn t hae to pay for shipping,negative
1620214,i m sure the simon socks miss you too they don t get much attention when you re not there he keeps them chained up,negative
1187059,@bennylemaster that is so fantastic! Congratulations!,positive
2826269,oewh veel succes,positive
500049,; someones you just gotta let it all out,negative
793861,@yuniesan oh i see.  well i hope you'll be able to find in stores then,negative
202500,thinks it's a boring time to play  nobody's online or can't connect *sigh* http://plurk.com/p/x8i03,negative
1947115,off to boulder for meetings clouds rolling in might spoil my bike ride today,negative
2256916,just got back from disneyland tired amp missing diep so damn much,negative
1927421,i want kelly and zhen ni at my house now yesterday was awesome we should get together more often and drive the world crazy,negative
1723270,superrrrrrr tired day,negative
649280,Trying to do some work  Dam UNI!!!!,negative
2733046,ooc whoops ok ya ll all command questions were addressed to trip not archer retcon,positive
2777691,vi been listening to this over the weekend it s the lushness,positive
2622870,on my way to big bro s graduation words cannot express how proud i am,positive
950876,@ddlovato where ya goin?,positive
170991,@MsTeagan Sadly cannot listen...  *sob*,negative
1227388,"@zorkat 1 housemate total, and yes I'm moving in there too",positive
448191,Oh I'm am such a fuckup,negative
2126696,bahhhh r i p my cell phone,negative
2118079,the other car is on the right side this ones on the left ouch sucks,negative
2721585,those are called pre monday monday blues i have them too,positive
2768973,i love your vlog girl hahaha too good,positive
1322484,@bratinella thanks for the warm welcome miss karen,positive
3081298,is coasting to the kid s bedtime a good day overall and another one coming up tomorrow i suspect,positive
2044472,wow austraila whatsamatter with u az arizona or australia airfare would be my only deterrant,negative
675439,Ugh work so early tomorrow!  workin at the pool then amf,negative
2639045,just made breakfast,positive
2918234,woww whatta night,positive
1615749,i can t believe it s only saturday it feels like sunday,negative
1665083,i pretty much just shave him in place of a bath he s too old to get into and out of the tub,negative
2805744,new hats on sale,positive
245349,@TruePurposeINC ill be down there in August then again in october.  Probably move in Jan. I'm gonna miss home,negative
233343,Nepal Stock markets just closed now i gotta analyse it...as if that wud bring the market back up again,negative
1739064,having a rubbish day want the irish bloke to leave me alone manager off ill so cant palm him off to her,negative
1140625,nothing much,positive
1934169,sent hae yeon off at the airport alrdy going to miss her,negative
1596134,"Sat the garden, aimlessly &quot;surfing&quot; and wasting time. But it's all good because I can afford to!",positive
1089168,"Mythbusters, sleep. In that order!",positive
133595,feel way worse today i need to talk to her,negative
2120769,ugh how do you animate in cs i finally figured it out in cs,negative
2991254,there are definitely some weird people out there,positive
1323659,Just got attacked by a cricket. My new video is complete rubbish http://bit.ly/JnFOd but tell all your friends anyway,positive
1773526,is spending her saturday morning taking notes for a research essay because some stupid whore recalled the book i m using not fair,negative
368993,"Omg get me out of central its chav city really funny, everyone looks like they're on something want to go home now",negative
2749319,pssssttt wasup dude,positive
2885777,hey hate to impose if you ever need a coder im here too,positive
3080507,with edwin listening to music take a look at the boyfriend,positive
2946772,my brother s graduation was last night lots of food desert and celebration so i can t complain twitter was down hence the late post,positive
64173,I want @zfitty ahora,negative
2753053,taylor amp stewart amp rob walked right past us amp smilled a hello,positive
1156474,Lying in bed  wondering what my cat is looking at lol X,positive
2003742,i listen to hip hop xd and and hardcore music,negative
328315,Unforuantly i have very little subscriers  wanna help change that?? www.youtube.com/keeton84 SUBSCRBE,negative
194628,the formula one 2002 game just came through letter box so has amused the boys for an hour- sun shining but microeconomics revision for me,negative
632882,@ykitalovestila he's not going to hit me or anything like but he's going to make me feel really really guilty,negative
310731,My poor baby has been at the vets all night,negative
610165,I'm a seinor now so I'm thinking about college and it's making my head hurt,negative
1151972,@officialcharice GOODNIGHT.,positive
3011772,hiiiiiiiiii awalllllllllllllllll,positive
138032,Just having a 2 min rest before I start cooking! It's been madness already today! I also have a cold,negative
2733848,oh just driving around and eating doritos and pepsi for breakfast,positive
2210427,i m frustrated because our wedding invitations came back with some errors now we have to wait for round two oh well life goes on,negative
1957125,my mom just called and said i had to come home to do dishes,negative
1261003,@dylanhoney Working at Electronic Arts. How's the MUA gigs going?,positive
2321254,oh my gosh my fingers really hurt i need to give the guitar playing a rest,negative
1257074,@artisticsens 1) The first step is the hardest. Then the free fall is quite exhilirating! 2) It's not so scary when we're holding hands!,positive
769451,"Time to sleep , my eyes are burning inside",negative
966811,@SholeisSydney i sure do love how you put that dang watch as your background,positive
2699584,you re the second to say that i take it as a complement,positive
2121580,me too but it s sold out amp i can t afford a scalper s price,negative
856363,@jacvanek everything is going wrong but we're sooo happy,positive
1793761,its days like these when i hate being ginger i have sunburn,negative
247564,"Such a busy weekend!! Home now, time to finish my politics essay! YIKES!! I don't like Sundays",negative
2788238,yup i wasn t actually gonna tweet that but yes exactly,positive
2487486,days to change todo na to concert tomorrow night music museum,positive
1874043,first time the little bugger has ever bitten me,negative
626577,Just ate some Mcdonalds! OK i know i need to go back to boxing and i want to but i have no way to get there. Boxing is my passion o well,negative
1701384,cant find an english screening of star trek in budapest,negative
2928858,so curious to how these will turn out cutandpaste d round,positive
981377,"[_], Beautiful Katamary, Rock Band, Bully Scolarship-Edition. YEAH ! Espero que le guste su regalo de cumpleaï¿½os",positive
151877,wish i lived in sydney  atl meet&amp;greet and john green signing,negative
2624102,i shot the serif but i did not shoot the century puntacularily fonty tweet,positive
1712324,pulled something in my back just by rolling over in bed woke up in excruciating pain sweet jesus i m getting old,negative
2343475,i just hit a cat on hw going mph and i cried like a baby,negative
1541759,@mindelixir Hey man...saw a Pioneer manual PDF the other day &amp; thought of u  How you be?,positive
3011561,at my dad s office so bored why sometimes friends have to dissapoint you,positive
434560,Missed my workout this morning.,negative
2005133,mrw is gonna suck i like my job but sundays r always dead sick inside,negative
1649649,i have beeen tweeting miley cyrus everday since i got this im just a little speck of dust to her lmaaaooo,negative
2552689,on an iphone you mean,positive
42120,I made it to the advanced rainbow!...poor Tiphanie,negative
2086458,i miss someone too aw that is suck,negative
28160,@tommcfly hahaha aww poor gi! take me take me! i want to gooooooooooooooo!,negative
571861,It's time to catch up on thank you notes,negative
1802644,new high score on flight control things were crazy but somehow i was able to keep control lost focus though,negative
1550577,@bekki_X haha yes. english girls beat out the american ones any day. we have a nice good northern accent  yyayy,positive
2486859,good party last night im glad i went,positive
2290222,hanging out with my beautiful girlfriend not excited about work in the morning,negative
1063466,@WeDomestic ahh...thanks for the love!,positive
21453,"@djever @faahz @mandofresko I don't care wat you say, but reading my mind about what 4 numbers I just wrote down is not koo at 2am. Scary",negative
768340,critical response paper due in 1 hour. :o not a good day to forget something like this  #fb,negative
2770017,and your headphones are adorable,positive
1658469,my personal vampire promised me a gift himselves i want to be with him now,negative
397702,my life is fucke up now  every thing family friends  gf .. ahhh,negative
1337334,"@SchayG did so hun, was nice to be prepaired for B's day before I went to bed    Gonna have a quiet cleaning day today I think, we'll see!",positive
424341,dont you just love this fantastic weather,negative
164072,i have sore throat. that's suck.,negative
450284,Started using Wesabe again....  Now i can see where all my money is going,negative
522022,Don't understand whyyyy twitteriffic not working anymore!! Guess I can still tweet but can't read updates,negative
1701307,feels like dog poop what s a girl to do,negative
2313887,is mourning the loss of his favourite beanie somewhere between broadbeach and miami in a drunken stupour last night,negative
2752763,in detroit game go pens go loving watching crosby,positive
2331488,it s a sad day in american television nip tuck is being cancelled,negative
1253241,Halfway through,positive
290882,Pokey's bp read high. He said it is probably my fault. Lol hater,negative
2803551,good neck of the woods to be in,positive
2714426,wow quot turbolenca quot at tvs actually doesn t suck today,positive
1263785,"@elissastein No, can't do that same time thing re MilkD/PopC ... just sounds too gross. Will prob stick w/my tried and true method",positive
1170339,@goddessfleur @drunkenmadman excellent! shall make a visit myself,positive
2991125,the good news though is that it is updated each week,positive
1068089,Waiting for my wonderful hubby to get home,positive
1678740,figure out a way to make it work well its not worth a lifetime of misery bring back that flame,negative
1601317,has to return the shirt she bought from topshop bc she has in her bank account that has to last her the rest of the month life sucks,negative
820782,@Parakeeet Haha. The little perv. :p &lt;firm tone&gt;: P! Go to bed! Now!,positive
1277480,"@happyhammer66 can u believe that's me just up!! Off for a coffee, would u like 1",positive
522344,@ploogle damn I would have enjoyed the hell out of a podcast with ploogle in it,negative
776937,#lax the los angeles international airport luggage x-ray check in line....longer than the entire airport!!  sad face,negative
1010812,"@acelee ah, I put my friends on line duty  Let's grab a lunch there when you get back",positive
1284990,@amebeecomps Awwww good luck for yours....stress!,positive
2834284,now that i want my phone to update it won t ask me sheesh anyways i love everyone have a lovely day lmao,positive
996730,@raicoon ich twitter auch in Adium! &lt;3 Ente,positive
1515207,Listening to green daay and reading Persuasion  trying to sleeeep,positive
548832,@TheeArmada I can't  aww noooo! I gotta go somewhere that day. Dang!,negative
226319,"Knit, purl, knit, purl, knit, purl... seed stitch sure is tedious  Almost done with the second blanket... hope I can finish it tonight.",negative
1982883,saturday tv sucks,negative
2327004,i agree with you on mb even though i have waited weeks for a service appt in san francisco,negative
797173,"Wow, Farrah Fawcet's in her final stages of anal cancer, she only has a few hours left. How sad  Live ur life ppl! Make each moment count!",negative
103254,@sukitgood WTF. I wanna go.,negative
322688,"Anyone is having issues with Skype on OS X? After a while, can't hear anything anymore, even though I'm still connected...",negative
21815,"my throat hurts, i am at work and completely miserable!!  help me dear god!!",negative
1959948,lawd forbid its cold in this dang house,negative
1175053,@cwtsh Caaaat can we have a WWOD please?  when you've got a spare moment!,positive
1339602,"listening to the cd my big bro made. thanks for the play list, just what i needed - loving it!",positive
1415473,@WinnieC21 Nah  most of the time I am just full of crap and it amuses people its not the same as being funny,positive
2695792,yup we both kept our glasses and brooke swears that regular tv is also in d now so she always wears them,positive
